256
77,inf,12,35,inf,inf,inf,61,98,68,inf,inf,inf,inf,inf,15,43,inf,75,inf,inf,inf,0,45,100,inf,58,80,inf,62,92,inf,inf,84,inf,inf,32,inf,69,35,inf,22,inf,39,76,inf,inf,inf,7,33,74,17,inf,inf,inf,83,2,inf,inf,69,inf,inf,65,90,inf,37,65,43,40,92,58,inf,89,inf,inf,18,inf,87,72,74,inf,73,inf,inf,inf,inf,inf,inf,60,inf,inf,inf,1,36,47,60,inf,inf,inf,inf,15,22,57,inf,inf,67,73,75,inf,77,inf,41,inf,88,inf,37,inf,inf,inf,inf,19,inf,44,73,inf,70,inf,37,17,30,inf,52,15,inf,inf,inf,inf,19,inf,31,25,inf,93,inf,45,inf,57,inf,inf,25,inf,inf,72,inf,inf,inf,100,30,inf,31,inf,4,inf,77,88,inf,inf,29,72,74,99,inf,inf,inf,inf,72,inf,inf,inf,inf,inf,42,inf,inf,inf,inf,inf,64,inf,inf,inf,inf,45,49,inf,78,69,inf,inf,inf,47,inf,inf,inf,inf,99,inf,70,inf,78,inf,12,63,57,inf,inf,inf,44,inf,84,60,4,92,inf,57,83,inf,inf,57,17,inf,inf,95,inf,66,99,4,91,inf,inf,inf,91,inf,inf,inf,44,inf,inf,8,33,inf,100,33,99,inf,inf
97,65,inf,inf,inf,6,inf,inf,inf,46,inf,90,39,52,inf,inf,inf,64,14,inf,inf,inf,24,0,61,inf,96,84,5,39,88,inf,inf,inf,37,51,inf,79,inf,55,5,inf,78,64,inf,86,37,inf,inf,inf,inf,inf,80,inf,inf,inf,inf,64,56,inf,inf,inf,inf,inf,47,87,21,29,inf,inf,83,inf,inf,inf,inf,58,inf,inf,inf,inf,39,40,36,inf,inf,inf,inf,75,inf,86,inf,inf,84,inf,81,inf,26,inf,inf,21,55,inf,17,inf,11,51,75,inf,69,34,40,8,inf,inf,inf,inf,77,22,71,6,inf,63,86,25,inf,13,inf,inf,inf,51,inf,80,inf,inf,inf,inf,inf,inf,74,8,inf,inf,49,51,inf,inf,inf,inf,40,99,inf,inf,46,inf,inf,inf,inf,88,inf,59,27,inf,52,95,54,28,99,inf,inf,39,inf,inf,inf,86,100,inf,70,75,inf,inf,15,66,59,inf,inf,26,inf,inf,14,inf,79,88,78,inf,6,58,inf,inf,inf,inf,inf,inf,inf,inf,15,8,inf,inf,inf,53,8,69,inf,97,inf,inf,70,33,inf,88,inf,41,61,inf,inf,inf,inf,inf,6,inf,16,22,inf,21,13,inf,inf,inf,inf,30,47,inf,27,inf,inf,55,28,inf,inf,inf,inf,inf,51,27,94,inf
inf,inf,inf,inf,inf,14,inf,78,27,inf,38,inf,2,inf,inf,inf,inf,33,8,inf,58,inf,inf,inf,0,72,36,inf,inf,inf,inf,71,13,inf,65,inf,inf,inf,26,12,inf,inf,inf,inf,70,51,inf,inf,45,inf,inf,inf,2,43,inf,46,69,10,inf,30,inf,inf,53,inf,inf,55,33,72,inf,inf,inf,25,inf,72,inf,inf,92,inf,66,inf,inf,inf,inf,52,93,inf,43,67,11,inf,inf,93,inf,51,51,inf,82,82,55,inf,23,14,inf,52,inf,inf,inf,34,inf,93,56,52,inf,3,2,inf,inf,inf,3,inf,99,41,inf,inf,inf,inf,65,inf,inf,inf,inf,84,inf,66,1,inf,79,12,inf,inf,inf,6,inf,inf,68,inf,inf,inf,inf,inf,inf,90,inf,inf,12,96,inf,inf,inf,76,inf,inf,35,25,88,inf,inf,inf,inf,71,inf,inf,inf,60,inf,inf,98,inf,inf,inf,48,inf,inf,13,inf,inf,inf,inf,15,inf,39,65,45,64,4,inf,96,99,inf,inf,inf,inf,66,inf,inf,inf,inf,78,inf,inf,inf,16,inf,14,inf,31,inf,inf,89,81,inf,30,inf,inf,36,78,inf,62,68,inf,24,41,inf,96,inf,inf,77,17,inf,33,inf,inf,inf,inf,23,18,inf,inf,38,28,inf,93,90,inf,inf,inf
25,94,89,inf,inf,60,inf,74,38,86,58,inf,inf,inf,13,42,inf,76,inf,inf,inf,56,inf,inf,37,0,inf,32,99,inf,inf,6,inf,55,inf,inf,inf,inf,inf,88,inf,inf,inf,49,inf,72,84,29,69,inf,26,inf,inf,inf,inf,inf,inf,inf,inf,7,76,84,69,58,22,inf,inf,inf,inf,41,inf,inf,74,inf,inf,69,inf,inf,inf,inf,inf,inf,85,inf,81,inf,inf,81,16,inf,inf,24,inf,inf,inf,23,inf,inf,28,inf,69,66,inf,inf,inf,71,47,inf,inf,66,4,inf,inf,95,inf,inf,91,68,93,39,inf,24,80,inf,inf,19,85,inf,17,inf,inf,19,inf,inf,inf,inf,inf,inf,inf,75,inf,25,inf,94,inf,35,19,inf,16,inf,inf,inf,inf,inf,inf,inf,43,55,inf,inf,16,79,inf,12,70,inf,inf,68,inf,27,22,inf,inf,99,20,inf,inf,30,12,54,inf,inf,5,43,8,11,inf,inf,94,36,42,14,82,inf,92,inf,12,inf,16,87,inf,inf,44,inf,85,27,1,4,80,inf,28,19,inf,inf,21,90,inf,inf,inf,inf,inf,6,80,46,70,55,85,inf,85,38,67,inf,19,inf,inf,88,13,22,57,23,4,inf,inf,inf,inf,94,27,inf,inf,inf,75,18,inf,inf,inf,46
inf,inf,99,40,57,60,35,84,inf,inf,85,inf,inf,inf,16,inf,72,27,87,37,inf,30,9,84,72,19,0,inf,inf,47,8,91,91,21,87,inf,inf,32,95,inf,97,inf,inf,89,inf,inf,inf,98,inf,inf,inf,inf,inf,inf,inf,15,inf,inf,21,inf,98,inf,49,40,41,63,33,25,30,inf,inf,62,inf,inf,inf,62,inf,41,57,3,inf,inf,inf,inf,3,inf,inf,60,inf,90,27,inf,25,inf,70,inf,inf,inf,77,inf,inf,inf,43,82,inf,inf,18,54,1,inf,91,67,inf,inf,70,inf,inf,60,34,inf,24,88,inf,inf,inf,96,17,inf,3,64,inf,inf,inf,inf,92,inf,19,inf,inf,inf,inf,inf,inf,98,inf,inf,inf,inf,63,40,22,30,inf,84,45,38,22,16,24,inf,inf,inf,inf,inf,39,inf,inf,82,inf,inf,inf,26,9,inf,90,70,inf,inf,33,inf,inf,60,100,36,inf,1,inf,59,92,30,inf,inf,18,32,inf,13,45,40,inf,inf,79,inf,73,27,inf,inf,57,16,inf,64,inf,inf,8,inf,54,inf,inf,inf,inf,inf,76,25,76,71,39,inf,96,63,inf,35,inf,inf,inf,inf,27,inf,inf,71,inf,38,32,52,29,93,35,96,45,inf,24,inf,79,4,inf,69,69,inf
36,30,inf,inf,inf,84,inf,18,67,40,inf,inf,71,inf,31,inf,inf,76,73,inf,inf,85,100,inf,94,4,74,0,44,77,15,66,8,86,inf,64,inf,84,84,inf,inf,inf,inf,inf,25,61,61,76,44,inf,38,44,63,73,13,60,inf,inf,3,inf,inf,43,51,inf,37,inf,8,15,inf,94,6,inf,7,44,inf,46,inf,inf,54,38,50,32,88,78,90,inf,86,inf,41,inf,76,48,95,inf,inf,29,inf,inf,46,36,inf,inf,26,48,10,inf,inf,inf,inf,inf,inf,inf,inf,34,inf,54,61,inf,1,87,91,inf,56,inf,4,66,inf,68,61,inf,inf,inf,80,84,22,inf,inf,67,73,inf,inf,71,13,inf,inf,97,inf,inf,inf,100,38,99,inf,19,inf,70,29,20,9,inf,73,37,inf,inf,inf,64,inf,inf,47,60,inf,82,inf,inf,19,11,58,60,62,25,inf,65,17,inf,39,inf,inf,52,81,31,8,inf,35,inf,9,10,24,70,17,inf,85,36,inf,98,inf,inf,85,inf,9,15,7,inf,inf,84,inf,82,38,inf,8,97,40,inf,34,inf,inf,56,96,29,inf,7,inf,inf,inf,17,inf,inf,inf,inf,29,inf,52,inf,inf,inf,inf,inf,63,inf,57,inf,inf,inf,95,inf,75,inf
92,85,7,92,38,12,inf,86,inf,inf,39,48,inf,93,41,inf,51,87,inf,63,32,inf,78,inf,100,78,inf,79,0,inf,23,inf,48,inf,92,inf,75,35,inf,65,inf,60,inf,inf,inf,inf,inf,10,inf,inf,inf,inf,51,30,59,inf,inf,inf,inf,inf,3,inf,inf,inf,inf,inf,88,inf,81,60,inf,inf,inf,42,inf,7,inf,inf,17,inf,inf,inf,inf,24,69,inf,inf,79,94,21,inf,inf,14,inf,86,inf,inf,inf,26,10,80,88,inf,inf,inf,49,66,23,9,inf,inf,inf,inf,17,inf,63,inf,38,38,76,8,inf,inf,10,29,12,30,76,inf,inf,inf,96,74,77,inf,inf,inf,74,inf,inf,inf,inf,48,78,inf,23,inf,43,85,67,87,inf,inf,11,inf,inf,77,7,inf,87,34,inf,73,inf,54,inf,89,18,inf,inf,inf,inf,62,74,inf,inf,31,63,44,42,33,96,30,49,inf,71,35,20,inf,inf,inf,inf,inf,inf,inf,4,1,inf,inf,93,79,inf,inf,67,inf,inf,inf,inf,41,inf,inf,89,63,inf,7,inf,94,55,17,14,55,92,inf,inf,inf,80,69,64,inf,inf,inf,inf,inf,inf,14,32,6,inf,52,inf,inf,21,inf,61,inf,inf,100,inf,1,inf,inf,67,inf,inf,inf,35
17,inf,28,inf,91,96,inf,inf,inf,49,31,38,100,92,inf,40,45,27,inf,56,inf,57,inf,inf,25,inf,inf,79,38,0,inf,inf,62,26,19,10,95,inf,inf,inf,inf,13,25,inf,9,82,inf,42,88,75,inf,47,28,29,28,15,inf,28,23,inf,77,inf,inf,84,84,70,inf,74,inf,inf,59,inf,29,inf,35,inf,inf,inf,25,6,57,30,44,inf,82,inf,inf,inf,inf,32,inf,35,inf,98,44,inf,65,inf,85,inf,inf,64,inf,67,inf,inf,inf,inf,44,inf,46,inf,41,46,inf,inf,inf,18,inf,inf,81,27,4,90,83,35,88,inf,inf,31,inf,47,43,inf,inf,48,32,100,inf,88,inf,inf,30,inf,inf,inf,inf,inf,54,inf,90,inf,inf,inf,inf,75,36,inf,6,inf,75,inf,inf,76,inf,inf,inf,10,inf,12,inf,inf,inf,inf,inf,inf,9,48,inf,inf,12,41,49,10,31,29,inf,48,inf,42,45,inf,inf,inf,inf,inf,inf,inf,81,40,5,45,inf,6,inf,inf,inf,94,inf,inf,inf,41,64,100,7,9,14,inf,inf,54,inf,inf,inf,62,23,36,inf,21,inf,inf,inf,43,inf,18,40,21,inf,90,inf,inf,inf,69,60,inf,69,inf,77,inf,inf,26,inf,25,4,64,inf,inf
53,17,inf,inf,inf,44,inf,inf,inf,inf,18,inf,17,inf,20,inf,9,20,53,64,32,100,inf,54,70,inf,inf,inf,inf,5,0,54,47,37,inf,inf,inf,82,39,inf,inf,inf,15,inf,93,44,55,inf,inf,inf,29,inf,inf,inf,inf,65,inf,31,inf,inf,inf,inf,55,inf,77,46,21,7,inf,inf,inf,3,inf,inf,inf,4,inf,69,inf,11,inf,inf,inf,43,31,52,38,inf,30,inf,inf,64,50,16,inf,46,82,inf,inf,inf,5,83,inf,88,inf,inf,8,57,20,91,inf,inf,inf,inf,inf,86,31,1,5,38,inf,52,51,48,87,inf,61,40,1,74,11,inf,inf,inf,inf,inf,90,inf,89,75,inf,inf,54,71,inf,78,97,75,inf,60,65,33,70,48,26,inf,78,2,inf,69,86,43,inf,65,inf,35,inf,79,59,10,57,56,inf,24,inf,inf,37,inf,inf,61,33,88,9,30,inf,53,inf,85,44,100,6,inf,73,inf,33,35,inf,inf,90,inf,52,33,22,12,66,18,inf,52,53,inf,inf,inf,inf,inf,59,63,67,inf,inf,inf,inf,inf,inf,81,inf,89,91,inf,inf,inf,56,34,57,44,12,inf,13,inf,2,88,93,36,inf,inf,28,22,inf,inf,64,inf,inf,inf,inf,inf,52,inf
inf,54,84,20,84,inf,inf,88,inf,inf,inf,inf,24,inf,inf,inf,17,23,inf,inf,84,32,69,32,inf,28,17,inf,inf,61,11,0,inf,inf,25,16,25,68,inf,inf,71,34,inf,19,3,inf,inf,65,inf,92,46,58,86,inf,54,74,inf,26,45,inf,1,inf,38,inf,inf,inf,17,12,1,7,2,inf,inf,inf,inf,inf,inf,89,3,inf,inf,32,75,inf,inf,60,inf,64,inf,inf,inf,98,inf,31,74,inf,inf,inf,31,inf,17,14,inf,inf,11,inf,16,inf,100,91,inf,inf,inf,inf,inf,inf,inf,inf,inf,80,inf,inf,51,30,57,inf,31,32,34,inf,inf,inf,84,19,inf,50,inf,13,45,inf,10,inf,16,95,78,inf,inf,inf,inf,100,65,36,33,2,inf,42,inf,inf,inf,inf,82,15,inf,inf,66,10,42,inf,inf,inf,inf,58,59,100,inf,inf,35,91,48,1,63,53,79,inf,inf,81,inf,13,64,inf,21,32,inf,44,78,inf,42,9,inf,inf,3,87,78,inf,20,inf,30,86,inf,inf,inf,inf,inf,inf,99,34,inf,inf,57,inf,56,89,38,inf,53,inf,44,42,43,inf,inf,inf,60,inf,inf,44,inf,31,39,inf,62,inf,inf,87,23,81,43,4,inf,inf,inf,37,inf,93,inf,inf
inf,74,inf,4,inf,inf,inf,97,inf,inf,67,26,51,inf,31,47,87,inf,52,63,66,83,inf,inf,inf,inf,inf,92,inf,31,inf,inf,0,inf,28,inf,inf,inf,inf,inf,39,inf,inf,37,inf,25,inf,inf,94,62,90,31,65,inf,83,34,79,52,92,25,94,59,38,inf,inf,inf,43,inf,45,7,9,6,89,inf,inf,79,14,inf,inf,inf,82,14,86,55,inf,inf,inf,19,4,inf,47,inf,inf,7,52,inf,inf,inf,10,63,inf,inf,54,inf,8,35,97,inf,inf,57,inf,3,73,inf,97,inf,inf,inf,inf,inf,inf,inf,53,inf,inf,67,inf,inf,43,inf,inf,90,11,inf,70,inf,inf,19,13,inf,inf,36,18,inf,inf,5,inf,inf,34,inf,61,39,inf,61,inf,45,inf,91,70,inf,82,50,90,17,15,inf,inf,55,inf,inf,inf,inf,inf,inf,35,4,inf,57,inf,inf,inf,95,inf,inf,19,2,94,92,80,4,inf,inf,77,63,inf,60,34,inf,17,inf,75,29,22,inf,4,inf,8,92,inf,inf,80,9,inf,10,52,inf,inf,47,32,inf,100,31,13,40,22,inf,23,inf,20,11,58,5,inf,inf,28,74,36,59,inf,inf,inf,inf,inf,inf,14,inf,76,29,inf,inf,inf,59,inf,inf,inf,79
23,36,inf,45,inf,inf,inf,85,45,inf,17,7,74,inf,inf,83,inf,inf,66,inf,inf,33,1,inf,inf,inf,inf,inf,62,inf,93,45,inf,0,inf,30,inf,25,inf,inf,inf,inf,inf,inf,inf,79,inf,49,52,inf,inf,inf,inf,inf,inf,inf,30,inf,48,inf,74,inf,inf,inf,89,7,inf,92,16,56,inf,inf,inf,inf,39,42,inf,inf,inf,inf,18,inf,inf,88,inf,inf,inf,62,inf,inf,2,inf,inf,59,52,66,inf,inf,88,95,44,inf,94,inf,inf,11,95,inf,inf,inf,57,62,inf,57,inf,69,inf,inf,inf,45,74,inf,inf,inf,99,48,inf,12,65,86,inf,inf,inf,13,15,53,inf,79,59,74,43,8,13,inf,15,inf,11,inf,inf,56,83,27,26,inf,43,30,30,51,inf,38,70,inf,inf,inf,inf,54,45,inf,inf,inf,66,inf,inf,56,inf,inf,inf,46,inf,inf,inf,inf,inf,31,inf,inf,inf,inf,inf,96,55,52,6,55,12,inf,71,58,40,64,inf,inf,23,inf,42,100,98,41,inf,inf,inf,inf,inf,inf,inf,22,41,inf,inf,inf,50,inf,inf,33,inf,inf,72,inf,74,inf,25,inf,60,inf,inf,inf,inf,inf,inf,95,inf,72,3,inf,inf,inf,inf,inf,inf,24,inf,85,inf,37,inf,inf
inf,38,84,inf,27,21,inf,inf,58,inf,inf,inf,96,inf,inf,44,inf,62,50,inf,45,59,25,79,inf,52,7,81,23,inf,inf,18,inf,92,0,70,inf,inf,97,59,inf,66,inf,55,82,47,inf,inf,inf,45,82,inf,inf,inf,inf,inf,inf,24,41,6,22,24,inf,62,inf,66,73,inf,inf,90,44,69,inf,57,69,21,inf,inf,inf,41,98,23,inf,47,inf,inf,53,74,inf,95,inf,inf,inf,inf,inf,54,inf,inf,59,99,inf,inf,inf,36,59,96,60,inf,49,inf,51,inf,inf,inf,19,inf,inf,31,inf,inf,62,39,inf,99,inf,59,inf,inf,inf,inf,inf,inf,inf,87,74,inf,78,12,inf,42,13,inf,inf,81,20,inf,inf,61,55,5,44,inf,inf,76,44,inf,inf,93,94,32,inf,inf,inf,inf,inf,inf,25,inf,95,inf,inf,inf,inf,inf,inf,inf,inf,78,inf,inf,27,3,73,inf,inf,2,25,inf,inf,88,inf,21,inf,inf,57,inf,inf,inf,inf,inf,inf,48,18,97,inf,inf,inf,93,31,inf,15,inf,61,20,inf,inf,64,inf,82,inf,99,77,4,inf,inf,inf,34,50,83,26,inf,74,35,34,71,inf,43,36,inf,inf,69,7,inf,inf,93,40,20,inf,68,79,15,inf,50,9,68,32
inf,25,inf,40,35,inf,inf,98,71,inf,inf,inf,inf,21,8,48,inf,50,30,50,73,86,inf,inf,inf,61,97,inf,inf,97,57,54,inf,70,inf,0,inf,8,inf,23,inf,65,inf,25,57,12,inf,inf,3,inf,inf,inf,inf,inf,56,inf,99,inf,inf,inf,60,15,inf,3,98,84,inf,inf,inf,7,inf,inf,4,inf,inf,inf,inf,inf,35,54,inf,inf,59,73,inf,inf,inf,77,inf,inf,71,inf,5,4,inf,inf,57,12,45,59,33,76,inf,inf,inf,64,66,18,inf,10,inf,inf,18,inf,inf,inf,inf,4,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,37,52,inf,47,33,53,86,74,41,inf,3,49,42,70,44,inf,inf,99,49,inf,inf,35,24,inf,inf,inf,27,92,inf,inf,inf,75,inf,inf,78,inf,17,inf,inf,92,97,inf,inf,98,73,inf,inf,inf,78,3,6,inf,69,90,31,67,23,inf,inf,17,inf,inf,inf,95,inf,inf,8,60,inf,inf,inf,inf,inf,85,inf,inf,inf,inf,inf,inf,inf,38,inf,inf,inf,81,28,inf,inf,7,83,30,63,inf,inf,96,inf,97,inf,inf,inf,69,97,inf,inf,83,80,inf,86,inf,51,inf,inf,inf,71,inf,inf,36,59,inf,inf,78,inf,inf,92,inf,51,inf
inf,inf,inf,inf,inf,inf,51,82,inf,95,79,12,68,44,15,18,inf,inf,11,29,42,inf,2,2,67,inf,inf,50,90,42,inf,37,97,37,64,inf,0,67,66,23,inf,inf,inf,8,26,36,29,44,inf,28,inf,93,inf,96,inf,inf,32,25,54,62,inf,inf,inf,inf,inf,25,55,inf,inf,9,inf,inf,68,inf,inf,inf,inf,92,inf,inf,inf,inf,inf,22,55,46,inf,inf,72,inf,80,inf,18,14,inf,inf,inf,inf,63,61,inf,inf,inf,inf,98,inf,inf,inf,86,inf,inf,inf,65,21,37,80,inf,inf,46,inf,35,inf,inf,inf,inf,39,92,25,inf,inf,46,inf,44,21,inf,inf,92,50,35,45,58,74,inf,inf,77,inf,inf,17,inf,48,97,68,inf,11,59,23,inf,inf,inf,95,inf,inf,29,47,inf,inf,inf,inf,69,95,inf,inf,inf,26,inf,inf,inf,7,20,inf,40,inf,inf,16,inf,87,inf,inf,79,inf,88,inf,inf,inf,inf,54,inf,2,66,inf,inf,inf,inf,77,inf,inf,30,inf,40,12,77,inf,inf,inf,inf,inf,inf,inf,27,50,inf,inf,5,inf,1,inf,34,92,inf,6,inf,inf,inf,28,inf,inf,inf,98,57,inf,inf,23,inf,inf,1,55,inf,inf,21,inf,12,87,8,50,74,61
86,inf,inf,inf,inf,33,19,inf,75,inf,63,inf,34,inf,inf,inf,76,inf,58,85,31,inf,inf,inf,93,74,inf,47,53,92,16,inf,17,inf,inf,inf,59,0,inf,69,inf,inf,inf,inf,47,71,81,5,95,inf,29,inf,65,inf,inf,inf,inf,inf,60,inf,72,inf,90,72,12,inf,inf,85,inf,13,94,inf,inf,98,inf,62,inf,inf,inf,inf,inf,76,inf,3,inf,62,inf,inf,inf,2,59,18,inf,inf,83,44,43,inf,28,inf,13,59,10,46,inf,inf,inf,inf,inf,21,77,93,inf,inf,inf,72,inf,24,inf,83,inf,69,inf,4,inf,97,15,71,inf,inf,47,81,55,71,67,inf,1,91,45,61,inf,69,inf,29,54,2,inf,31,56,40,34,inf,40,inf,34,73,inf,inf,28,inf,51,inf,11,inf,inf,93,inf,45,inf,75,69,inf,inf,inf,inf,2,1,inf,16,80,inf,inf,58,36,inf,81,inf,inf,inf,inf,50,62,inf,4,10,87,99,inf,63,13,inf,97,67,inf,inf,78,97,inf,84,inf,86,54,15,79,77,inf,inf,54,95,inf,inf,53,inf,78,inf,6,22,inf,inf,97,inf,97,94,inf,55,31,78,inf,69,inf,inf,20,14,inf,81,50,inf,inf,inf,8,72,inf,3,17,18,inf
inf,1,63,27,inf,inf,inf,97,inf,inf,92,34,inf,inf,inf,13,61,90,88,98,inf,inf,21,10,inf,85,39,83,46,17,inf,2,inf,inf,inf,inf,inf,inf,0,inf,inf,inf,inf,75,56,inf,21,inf,inf,36,inf,63,6,69,inf,inf,inf,inf,inf,56,inf,75,60,49,99,49,inf,inf,inf,16,5,52,inf,54,12,87,43,100,inf,96,inf,inf,inf,52,9,13,inf,55,25,33,51,inf,inf,inf,74,inf,56,69,inf,inf,99,inf,47,45,62,inf,10,inf,57,27,inf,70,inf,inf,68,inf,inf,72,inf,inf,inf,85,87,inf,inf,80,inf,67,74,56,inf,inf,inf,inf,58,inf,inf,inf,20,78,11,84,1,inf,inf,inf,27,36,71,89,inf,68,inf,5,64,inf,inf,inf,73,inf,inf,inf,88,80,73,98,inf,86,inf,95,61,inf,36,inf,inf,inf,inf,24,17,inf,29,42,10,inf,2,46,inf,43,inf,25,inf,78,inf,inf,inf,inf,inf,inf,50,inf,35,inf,51,17,99,inf,inf,inf,3,inf,inf,7,43,inf,47,inf,inf,60,inf,76,inf,inf,89,inf,inf,inf,inf,inf,inf,69,62,inf,inf,75,inf,inf,11,23,inf,39,33,inf,12,inf,inf,32,inf,60,11,inf,inf,19,inf,inf,inf,inf
94,97,19,96,inf,inf,36,inf,27,13,inf,inf,98,inf,inf,inf,inf,7,inf,74,73,inf,inf,53,1,51,71,61,77,89,87,8,71,63,12,15,inf,inf,inf,0,inf,inf,inf,44,inf,inf,95,inf,inf,inf,inf,34,inf,52,inf,inf,inf,65,89,94,inf,inf,inf,inf,inf,inf,inf,60,inf,inf,54,95,inf,29,10,inf,inf,32,74,inf,inf,inf,58,16,inf,49,40,inf,77,inf,10,11,51,88,inf,31,55,62,inf,inf,inf,inf,inf,inf,49,inf,inf,52,inf,43,inf,inf,inf,84,94,inf,inf,inf,inf,22,39,inf,inf,3,25,inf,99,96,49,inf,inf,14,89,inf,81,inf,inf,inf,inf,inf,inf,29,inf,inf,66,5,inf,19,inf,57,inf,75,inf,inf,91,1,21,inf,inf,82,inf,inf,inf,49,53,inf,inf,18,21,inf,21,inf,41,inf,21,38,inf,16,80,74,82,inf,28,inf,inf,28,19,53,46,1,inf,42,inf,15,inf,50,49,inf,inf,inf,2,inf,13,inf,36,57,86,inf,inf,47,inf,44,40,47,inf,14,inf,inf,inf,40,inf,inf,47,71,inf,97,62,inf,65,15,71,inf,86,48,66,50,82,76,88,inf,50,inf,inf,60,82,99,inf,inf,inf,inf,73,inf,95,inf,3,24
99,inf,inf,58,inf,81,inf,inf,inf,66,60,inf,24,25,inf,inf,inf,inf,92,13,64,49,inf,inf,22,92,14,7,51,17,inf,inf,inf,inf,inf,99,95,inf,inf,inf,0,inf,inf,7,inf,27,76,88,inf,100,inf,inf,inf,inf,55,inf,55,78,inf,96,29,94,22,95,inf,inf,40,inf,19,45,87,3,inf,inf,40,inf,80,inf,inf,inf,30,12,4,95,23,inf,inf,inf,inf,48,inf,inf,inf,33,inf,inf,inf,13,43,73,inf,inf,39,73,inf,inf,97,inf,4,inf,23,inf,22,83,69,inf,inf,inf,inf,14,34,inf,50,inf,74,36,inf,44,inf,13,inf,inf,inf,14,86,inf,88,51,inf,100,14,inf,inf,inf,inf,inf,100,38,inf,34,11,54,46,inf,12,72,92,inf,inf,inf,inf,23,inf,16,2,52,67,79,inf,7,66,19,inf,inf,inf,76,58,inf,36,6,96,inf,45,inf,45,inf,inf,12,inf,inf,inf,18,inf,10,inf,65,inf,95,78,inf,inf,35,20,52,inf,44,inf,90,inf,85,inf,97,inf,inf,45,32,inf,inf,inf,inf,inf,74,inf,46,inf,inf,39,inf,41,40,52,inf,inf,inf,79,11,inf,inf,inf,inf,inf,45,17,inf,88,inf,inf,71,7,inf,inf,21,64,69,inf,inf
18,92,1,37,45,inf,inf,65,10,82,inf,32,inf,9,4,44,inf,inf,inf,inf,inf,75,inf,inf,inf,27,inf,inf,20,inf,92,inf,38,inf,inf,58,inf,37,inf,10,89,0,inf,inf,96,inf,77,inf,inf,18,inf,inf,100,90,inf,inf,inf,inf,inf,93,inf,91,inf,inf,inf,inf,inf,inf,21,inf,inf,inf,inf,50,inf,98,inf,inf,inf,74,inf,94,inf,inf,19,inf,inf,inf,7,58,6,93,inf,41,60,47,inf,inf,inf,inf,36,inf,inf,inf,58,inf,inf,inf,50,77,66,inf,92,inf,inf,inf,89,inf,inf,inf,49,6,inf,inf,51,15,100,inf,9,89,9,2,inf,78,71,61,69,33,inf,50,inf,inf,99,inf,inf,43,inf,inf,34,inf,94,inf,inf,inf,inf,inf,71,29,33,83,31,23,inf,72,9,inf,inf,6,24,inf,inf,inf,inf,57,inf,90,43,inf,81,inf,15,81,inf,71,inf,33,inf,37,inf,inf,inf,63,61,inf,27,97,12,11,inf,inf,inf,inf,inf,inf,53,inf,inf,inf,61,inf,79,inf,35,16,inf,inf,inf,inf,inf,12,96,100,43,inf,inf,inf,65,70,27,69,93,inf,inf,20,inf,21,inf,inf,inf,inf,inf,97,60,49,inf,44,90,inf,inf,inf,inf,inf,29,inf,40,34
61,inf,81,inf,62,76,inf,12,84,96,inf,77,97,inf,25,inf,18,inf,inf,56,inf,inf,72,7,inf,inf,inf,inf,65,inf,28,inf,15,inf,inf,68,84,inf,inf,inf,40,inf,0,45,inf,inf,78,inf,inf,86,56,inf,87,inf,inf,inf,inf,inf,inf,inf,72,95,54,inf,inf,1,54,inf,inf,27,81,67,inf,inf,inf,inf,inf,41,44,inf,26,inf,inf,inf,inf,inf,52,56,inf,inf,100,47,86,26,38,inf,40,inf,55,inf,41,inf,inf,inf,inf,inf,inf,19,41,18,inf,inf,inf,inf,inf,53,48,100,79,inf,inf,inf,inf,74,61,29,inf,inf,inf,6,inf,56,inf,29,52,inf,33,63,66,inf,2,68,72,inf,22,36,inf,inf,inf,14,inf,69,inf,inf,81,inf,80,77,96,98,47,inf,inf,66,inf,36,inf,50,inf,77,22,inf,inf,inf,24,inf,inf,57,inf,44,13,inf,58,43,inf,inf,inf,inf,7,inf,inf,inf,inf,inf,inf,60,17,inf,inf,73,inf,2,30,2,inf,52,34,inf,35,inf,inf,inf,95,82,inf,79,22,inf,inf,84,inf,67,inf,23,inf,19,90,74,inf,63,41,inf,78,93,inf,47,inf,97,inf,65,inf,84,inf,inf,inf,inf,inf,53,inf,31,inf,86,inf,inf,19,10
